node,implementationID,data,time,towerID
6,4,0.6942,"2011-11-02 08:49:25",3
6,2,257.576,"2011-11-02 08:49:25",3
4,4,0.6942,"2011-11-02 09:19:26",1
4,2,106.061,"2011-11-02 09:19:26",1
4,3,0.6482,"2011-11-02 09:19:26",1
5,3,0.6572,"2011-11-02 09:19:26",2
5,4,0.6877,"2011-11-02 09:19:26",2
5,2,863.636,"2011-11-02 09:19:26",2
2,6,12.1608,"2011-11-02 09:49:24",2
2,5,-14.12,"2011-11-02 09:49:24",2
2,1,560.606,"2011-11-02 09:49:24",2
2,0,5.96359,"2011-11-02 09:49:24",2
3,5,-13.9,"2011-11-02 09:49:24",3
3,1,1318.18,"2011-11-02 09:49:24",3
3,0,1.21644,"2011-11-02 09:49:24",3
3,6,11.9818,"2011-11-02 09:49:24",3
6,3,0.6997,"2011-11-02 09:49:25",3
6,2,106.061,"2011-11-02 09:49:25",3
6,4,0.6752,"2011-11-02 09:49:25",3
4,3,0.6472,"2011-11-02 10:19:26",1
4,4,0.6752,"2011-11-02 10:19:26",1
4,2,106.061,"2011-11-02 10:19:26",1
5,2,1166.67,"2011-11-02 10:19:26",2
5,4,0.6872,"2011-11-02 10:19:26",2
5,3,0.6652,"2011-11-02 10:19:26",2
2,6,12.1809,"2011-11-02 10:49:24",2
2,5,-12.86,"2011-11-02 10:49:24",2
2,1,78439.4,"2011-11-02 10:49:24",2
2,0,4.40919,"2011-11-02 10:49:24",2
3,5,-12.8,"2011-11-02 10:49:24",3
3,1,81621.2,"2011-11-02 10:49:24",3
3,0,1.03093,"2011-11-02 10:49:24",3
3,6,12.018,"2011-11-02 10:49:24",3
6,4,0.7017,"2011-11-02 10:49:25",3
6,2,257.576,"2011-11-02 10:49:25",3
6,3,0.6997,"2011-11-02 10:49:25",3
4,2,63136.4,"2011-11-02 11:19:26",1
4,3,0.6487,"2011-11-02 11:19:26",1
4,4,0.6967,"2011-11-02 11:19:26",1
5,2,71924.2,"2011-11-02 11:19:26",2
5,3,0.6522,"2011-11-02 11:19:26",2
5,4,0.6802,"2011-11-02 11:19:26",2
2,0,1.37916,"2011-11-02 11:49:24",2
2,6,14.1902,"2011-11-02 11:49:24",2
2,5,1.21,"2011-11-02 11:49:24",2
2,1,225258,"2011-11-02 11:49:24",2
3,6,14.5538,"2011-11-02 11:49:24",3
3,5,5.06,"2011-11-02 11:49:24",3
3,1,222076,"2011-11-02 11:49:24",3
3,0,-0.704077,"2011-11-02 11:49:24",3
6,3,0.6982,"2011-11-02 11:49:25",3
6,4,0.6982,"2011-11-02 11:49:25",3
6,2,74348.5,"2011-11-02 11:49:25",3
4,2,213439,"2011-11-02 12:19:26",1
4,3,0.6452,"2011-11-02 12:19:26",1
4,4,0.6942,"2011-11-02 12:19:26",1
5,2,185106,"2011-11-02 12:19:26",2
5,3,0.6777,"2011-11-02 12:19:26",2
5,4,0.6732,"2011-11-02 12:19:26",2
6,2,179045,"2011-11-02 12:49:25",3
6,3,0.7072,"2011-11-02 12:49:25",3
6,4,0.7027,"2011-11-02 12:49:25",3
2,0,2.96222,"2011-11-02 12:49:42",2
2,6,14.2036,"2011-11-02 12:49:42",2
2,5,9.35,"2011-11-02 12:49:42",2
2,1,211773,"2011-11-02 12:49:42",2
3,6,14.206,"2011-11-02 12:49:42",3
3,5,19.47,"2011-11-02 12:49:42",3
3,1,216773,"2011-11-02 12:49:42",3
3,0,-1.88576,"2011-11-02 12:49:42",3
4,2,205258,"2011-11-02 12:49:42",1
4,3,0.6402,"2011-11-02 12:49:42",1
4,4,0.6752,"2011-11-02 12:49:42",1
5,3,0.6692,"2011-11-02 13:19:39",2
5,4,0.6882,"2011-11-02 13:19:39",2
5,2,194652,"2011-11-02 13:19:39",2
6,2,204803,"2011-11-02 13:19:39",3
6,3,0.7112,"2011-11-02 13:19:39",3
6,4,0.6902,"2011-11-02 13:19:39",3
2,0,3.31144,"2011-11-02 13:49:46",2
2,6,14.217,"2011-11-02 13:49:46",2
2,5,12.73,"2011-11-02 13:49:46",2
2,1,214045,"2011-11-02 13:49:46",2
3,6,14.1988,"2011-11-02 13:49:46",3
3,5,21.9,"2011-11-02 13:49:46",3
3,1,220258,"2011-11-02 13:49:46",3
3,0,-1.78118,"2011-11-02 13:49:46",3
4,3,0.6462,"2011-11-02 13:49:46",1
4,4,0.6942,"2011-11-02 13:49:46",1
4,2,202833,"2011-11-02 13:49:46",1
5,3,0.6707,"2011-11-02 13:49:46",2
5,4,0.6837,"2011-11-02 13:49:46",2
5,2,204955,"2011-11-02 13:49:46",2
6,2,200712,"2011-11-02 14:24:31",3
6,4,0.6877,"2011-11-02 14:24:31",3
6,3,0.7022,"2011-11-02 14:24:31",3
2,1,218136,"2011-11-02 14:49:46",2
2,0,0.84599,"2011-11-02 14:49:46",2
2,6,14.3643,"2011-11-02 14:49:46",2
2,5,26.44,"2011-11-02 14:49:46",2
3,0,-1.68372,"2011-11-02 14:49:46",3
3,6,14.1553,"2011-11-02 14:49:46",3
3,5,24.81,"2011-11-02 14:49:46",3
3,1,217530,"2011-11-02 14:49:46",3
4,3,0.6532,"2011-11-02 14:49:46",1
4,4,0.6877,"2011-11-02 14:49:46",1
4,2,199652,"2011-11-02 14:49:46",1
5,4,0.6812,"2011-11-02 14:49:46",2
5,3,0.6592,"2011-11-02 14:49:46",2
5,2,205561,"2011-11-02 14:49:46",2
6,3,0.6977,"2011-11-02 15:19:35",3
6,4,0.6952,"2011-11-02 15:19:35",3
6,2,198894,"2011-11-02 15:19:35",3
2,5,25.47,"2011-11-02 15:49:47",2
2,1,215409,"2011-11-02 15:49:47",2
2,0,1.53415,"2011-11-02 15:49:47",2
2,6,14.2371,"2011-11-02 15:49:47",2
3,0,-0.440229,"2011-11-02 15:49:47",3
3,6,14.4161,"2011-11-02 15:49:47",3
3,5,18.03,"2011-11-02 15:49:47",3
3,1,217379,"2011-11-02 15:49:47",3
4,3,0.6372,"2011-11-02 15:49:47",1
4,2,206167,"2011-11-02 15:49:47",1
4,4,0.6882,"2011-11-02 15:49:47",1
5,3,0.6612,"2011-11-02 15:49:47",2
5,2,206773,"2011-11-02 15:49:47",2
5,4,0.6867,"2011-11-02 15:49:47",2
6,3,0.6982,"2011-11-02 16:19:38",3
6,4,0.7232,"2011-11-02 16:19:38",3
6,2,201318,"2011-11-02 16:19:38",3
2,5,28.92,"2011-11-02 16:53:58",2
2,1,215409,"2011-11-02 16:53:58",2
2,0,0.499154,"2011-11-02 16:53:58",2
2,6,14.6925,"2011-11-02 16:53:58",2
3,0,-1.30232,"2011-11-02 16:53:58",3
3,6,14.177,"2011-11-02 16:53:58",3
3,5,25.28,"2011-11-02 16:53:58",3
3,1,217530,"2011-11-02 16:53:58",3
4,2,197379,"2011-11-02 16:53:58",1
4,4,0.6852,"2011-11-02 16:53:58",1
4,3,0.6507,"2011-11-02 16:53:58",1
5,4,0.6912,"2011-11-02 16:53:58",2
5,2,207530,"2011-11-02 16:53:58",2
5,3,0.6712,"2011-11-02 16:53:58",2
6,3,0.7047,"2011-11-02 17:19:41",3
6,4,0.7187,"2011-11-02 17:19:41",3
6,2,207682,"2011-11-02 17:19:41",3
2,6,14.4849,"2011-11-02 17:49:48",2
2,5,33.58,"2011-11-02 17:49:48",2
2,1,214500,"2011-11-02 17:49:48",2
2,0,0.67729,"2011-11-02 17:49:48",2
3,1,216167,"2011-11-02 17:49:48",3
3,0,-2.22399,"2011-11-02 17:49:48",3
3,6,14.887,"2011-11-02 17:49:48",3
3,5,31.42,"2011-11-02 17:49:48",3
4,4,0.6877,"2011-11-02 17:49:48",1
4,2,189045,"2011-11-02 17:49:48",1
4,3,0.6537,"2011-11-02 17:49:48",1
5,3,0.6627,"2011-11-02 17:49:48",2
5,4,0.6797,"2011-11-02 17:49:48",2
5,2,195409,"2011-11-02 17:49:48",2
6,3,0.7017,"2011-11-02 18:19:40",3
6,2,205258,"2011-11-02 18:19:40",3
6,4,0.6967,"2011-11-02 18:19:40",3
2,6,13.7348,"2011-11-02 18:49:49",2
2,5,30.85,"2011-11-02 18:49:49",2
2,1,214045,"2011-11-02 18:49:49",2
2,0,0.630891,"2011-11-02 18:49:49",2
3,5,30.23,"2011-11-02 18:49:49",3
3,1,213894,"2011-11-02 18:49:49",3
3,0,-2.10695,"2011-11-02 18:49:49",3
3,6,14.9015,"2011-11-02 18:49:49",3
4,3,0.6437,"2011-11-02 18:49:49",1
4,4,0.6947,"2011-11-02 18:49:49",1
4,2,144955,"2011-11-02 18:49:49",1
5,2,205712,"2011-11-02 18:49:49",2
5,3,0.6542,"2011-11-02 18:49:49",2
5,4,0.6872,"2011-11-02 18:49:49",2
6,3,0.6992,"2011-11-02 19:19:39",3
6,2,199652,"2011-11-02 19:19:39",3
6,4,0.7182,"2011-11-02 19:19:39",3
2,6,13.2391,"2011-11-02 19:49:49",2
2,5,23.36,"2011-11-02 19:49:49",2
2,1,212682,"2011-11-02 19:49:49",2
2,0,1.19677,"2011-11-02 19:49:49",2
3,5,23.69,"2011-11-02 19:49:49",3
3,1,209045,"2011-11-02 19:49:49",3
3,0,-1.03201,"2011-11-02 19:49:49",3
3,6,14.177,"2011-11-02 19:49:49",3
4,2,121015,"2011-11-02 19:49:49",1
4,3,0.6542,"2011-11-02 19:49:49",1
4,4,0.6937,"2011-11-02 19:49:49",1
5,2,124500,"2011-11-02 19:49:49",2
5,3,0.6762,"2011-11-02 19:49:49",2
5,4,0.6752,"2011-11-02 19:49:49",2
6,3,0.7112,"2011-11-02 20:19:39",3
6,4,0.7102,"2011-11-02 20:19:39",3
6,2,152833,"2011-11-02 20:19:39",3
2,6,13.0382,"2011-11-02 20:49:51",2
2,5,16.19,"2011-11-02 20:49:51",2
2,1,165258,"2011-11-02 20:49:51",2
2,0,2.12561,"2011-11-02 20:49:51",2
3,6,13.851,"2011-11-02 20:49:51",3
3,5,19.59,"2011-11-02 20:49:51",3
3,1,182682,"2011-11-02 20:49:51",3
3,0,-1.33642,"2011-11-02 20:49:51",3
4,2,36924.2,"2011-11-02 20:49:51",1
4,3,0.6437,"2011-11-02 20:49:51",1
4,4,0.6867,"2011-11-02 20:49:51",1
5,2,31621.2,"2011-11-02 20:49:51",2
5,3,0.6597,"2011-11-02 20:49:51",2
5,4,0.6777,"2011-11-02 20:49:51",2
6,2,22227.3,"2011-11-02 21:19:42",3
6,3,0.7022,"2011-11-02 21:19:42",3
6,4,0.7177,"2011-11-02 21:19:42",3
4,2,106.061,"2011-11-02 21:49:51",1
4,3,0.6577,"2011-11-02 21:49:51",1
4,4,0.6957,"2011-11-02 21:49:51",1
5,4,0.6662,"2011-11-02 21:49:51",2
5,2,106.061,"2011-11-02 21:49:51",2
5,3,0.6692,"2011-11-02 21:49:51",2
2,0,4.23177,"2011-11-02 21:49:58",2
2,6,12.6698,"2011-11-02 21:49:58",2
2,5,-0.07,"2011-11-02 21:49:58",2
2,1,712.121,"2011-11-02 21:49:58",2
3,6,12.6773,"2011-11-02 21:49:58",3
3,5,0.72,"2011-11-02 21:49:58",3
3,1,106.061,"2011-11-02 21:49:58",3
3,0,0.487885,"2011-11-02 21:49:58",3
6,2,560.606,"2011-11-02 22:19:42",3
6,3,0.6927,"2011-11-02 22:19:42",3
6,4,0.6917,"2011-11-02 22:19:42",3
4,3,0.6452,"2011-11-02 22:49:51",1
4,4,0.6892,"2011-11-02 22:49:51",1
4,2,106.061,"2011-11-02 22:49:51",1
5,3,0.6662,"2011-11-02 22:49:51",2
5,4,0.6842,"2011-11-02 22:49:51",2
5,2,1015.15,"2011-11-02 22:49:51",2
2,0,4.46221,"2011-11-02 22:49:58",2
2,6,12.5493,"2011-11-02 22:49:58",2
2,5,-4.84,"2011-11-02 22:49:58",2
2,1,560.606,"2011-11-02 22:49:58",2
3,6,12.4889,"2011-11-02 22:49:58",3
3,5,-4.4,"2011-11-02 22:49:58",3
3,1,257.576,"2011-11-02 22:49:58",3
3,0,0.887213,"2011-11-02 22:49:58",3
6,2,106.061,"2011-11-02 23:19:42",3
6,3,0.6867,"2011-11-02 23:19:42",3
6,4,0.7087,"2011-11-02 23:19:42",3
4,3,0.6507,"2011-11-02 23:49:51",1
4,4,0.6997,"2011-11-02 23:49:51",1
4,2,106.061,"2011-11-02 23:49:51",1
5,3,0.6592,"2011-11-02 23:49:51",2
5,4,0.6867,"2011-11-02 23:49:51",2
5,2,712.121,"2011-11-02 23:49:51",2
2,1,106.061,"2011-11-02 23:49:58",2
2,0,5.53818,"2011-11-02 23:49:58",2
2,6,12.5091,"2011-11-02 23:49:58",2
2,5,-7.26,"2011-11-02 23:49:58",2
3,6,12.402,"2011-11-02 23:49:58",3
3,5,-6.63,"2011-11-02 23:49:58",3
3,1,257.576,"2011-11-02 23:49:58",3
3,0,0.824692,"2011-11-02 23:49:58",3
6,4,0.6987,"2011-11-03 00:19:42",3
6,2,409.091,"2011-11-03 00:19:42",3
6,3,0.7017,"2011-11-03 00:19:42",3
4,3,0.6467,"2011-11-03 00:49:51",1
4,2,106.061,"2011-11-03 00:49:51",1
4,4,0.6912,"2011-11-03 00:49:51",1
5,3,0.6572,"2011-11-03 00:49:51",2
5,2,106.061,"2011-11-03 00:49:51",2
5,4,0.6777,"2011-11-03 00:49:51",2
2,5,-8.3,"2011-11-03 00:49:58",2
2,1,106.061,"2011-11-03 00:49:58",2
2,0,4.80314,"2011-11-03 00:49:58",2
2,6,12.4622,"2011-11-03 00:49:58",2
3,0,1.02524,"2011-11-03 00:49:58",3
3,6,12.3078,"2011-11-03 00:49:58",3
3,5,-8.36,"2011-11-03 00:49:58",3
3,1,257.576,"2011-11-03 00:49:58",3
6,3,0.6962,"2011-11-03 01:19:42",3
6,4,0.7057,"2011-11-03 01:19:42",3
6,2,257.576,"2011-11-03 01:19:42",3
4,2,106.061,"2011-11-03 01:49:51",1
4,3,0.6502,"2011-11-03 01:49:51",1
4,4,0.6882,"2011-11-03 01:49:51",1
5,2,863.636,"2011-11-03 01:49:51",2
5,4,0.6807,"2011-11-03 01:49:51",2
5,3,0.6802,"2011-11-03 01:49:51",2
2,5,-9.38,"2011-11-03 01:49:58",2
2,1,712.121,"2011-11-03 01:49:58",2
2,0,4.5018,"2011-11-03 01:49:58",2
2,6,12.3551,"2011-11-03 01:49:58",2
3,0,1.29577,"2011-11-03 01:49:58",3
3,6,12.2354,"2011-11-03 01:49:58",3
3,5,-9.82,"2011-11-03 01:49:58",3
3,1,106.061,"2011-11-03 01:49:58",3
6,3,0.6987,"2011-11-03 02:19:42",3
6,4,0.6982,"2011-11-03 02:19:42",3
6,2,106.061,"2011-11-03 02:19:42",3
4,4,0.7007,"2011-11-03 02:49:51",1
4,2,106.061,"2011-11-03 02:49:51",1
4,3,0.6487,"2011-11-03 02:49:51",1
5,3,0.6737,"2011-11-03 02:49:51",2
5,4,0.6792,"2011-11-03 02:49:51",2
5,2,257.576,"2011-11-03 02:49:51",2
2,5,-9.98,"2011-11-03 02:49:58",2
2,1,863.636,"2011-11-03 02:49:58",2
2,0,4.85511,"2011-11-03 02:49:58",2
2,6,12.335,"2011-11-03 02:49:58",2
3,1,863.636,"2011-11-03 02:49:58",3
3,0,1.27407,"2011-11-03 02:49:58",3
3,6,12.2064,"2011-11-03 02:49:58",3
3,5,-9.86,"2011-11-03 02:49:58",3
6,3,0.6967,"2011-11-03 03:19:42",3
6,2,712.121,"2011-11-03 03:19:42",3
6,4,0.7137,"2011-11-03 03:19:42",3
4,3,0.6477,"2011-11-03 03:49:51",1
4,4,0.6982,"2011-11-03 03:49:51",1
4,2,106.061,"2011-11-03 03:49:51",1
5,2,106.061,"2011-11-03 03:49:51",2
5,3,0.6652,"2011-11-03 03:49:51",2
5,4,0.6922,"2011-11-03 03:49:51",2
2,6,12.335,"2011-11-03 03:49:58",2
2,5,-10,"2011-11-03 03:49:58",2
2,1,257.576,"2011-11-03 03:49:58",2
2,0,4.74572,"2011-11-03 03:49:58",2
3,5,-10.32,"2011-11-03 03:49:58",3
3,1,257.576,"2011-11-03 03:49:58",3
3,0,1.37884,"2011-11-03 03:49:58",3
3,6,12.1702,"2011-11-03 03:49:58",3
6,2,106.061,"2011-11-03 04:19:42",3
6,3,0.7072,"2011-11-03 04:19:42",3
6,4,0.6842,"2011-11-03 04:19:42",3
4,3,0.6457,"2011-11-03 04:49:51",1
4,4,0.6862,"2011-11-03 04:49:51",1
4,2,106.061,"2011-11-03 04:49:51",1
5,2,560.606,"2011-11-03 04:49:51",2
5,3,0.6627,"2011-11-03 04:49:51",2
5,4,0.6877,"2011-11-03 04:49:51",2
2,6,12.2814,"2011-11-03 04:49:58",2
2,5,-10.38,"2011-11-03 04:49:58",2
2,1,560.606,"2011-11-03 04:49:58",2
2,0,4.47096,"2011-11-03 04:49:58",2
3,5,-10.71,"2011-11-03 04:49:58",3
3,1,106.061,"2011-11-03 04:49:58",3
3,0,1.55689,"2011-11-03 04:49:58",3
3,6,12.1412,"2011-11-03 04:49:58",3
6,3,0.6982,"2011-11-03 05:19:42",3
6,4,0.7047,"2011-11-03 05:19:42",3
6,2,257.576,"2011-11-03 05:19:42",3
4,2,106.061,"2011-11-03 05:49:51",1
4,3,0.6537,"2011-11-03 05:49:51",1
4,4,0.6847,"2011-11-03 05:49:51",1
5,2,106.061,"2011-11-03 05:49:51",2
5,3,0.6847,"2011-11-03 05:49:51",2
5,4,0.6857,"2011-11-03 05:49:51",2
2,6,12.2278,"2011-11-03 05:49:58",2
2,5,-10.2,"2011-11-03 05:49:58",2
2,1,712.121,"2011-11-03 05:49:58",2
2,0,4.94793,"2011-11-03 05:49:58",2
3,5,-10.39,"2011-11-03 05:49:58",3
3,1,863.636,"2011-11-03 05:49:58",3
3,0,1.47543,"2011-11-03 05:49:58",3
3,6,12.105,"2011-11-03 05:49:58",3
6,2,106.061,"2011-11-03 06:19:42",3
6,4,0.6902,"2011-11-03 06:19:42",3
6,3,0.7002,"2011-11-03 06:19:42",3
4,2,106.061,"2011-11-03 06:49:51",1
4,3,0.6502,"2011-11-03 06:49:51",1
4,4,0.6902,"2011-11-03 06:49:51",1
5,3,0.6602,"2011-11-03 06:49:51",2
5,2,409.091,"2011-11-03 06:49:51",2
5,4,0.6842,"2011-11-03 06:49:51",2
2,0,4.74001,"2011-11-03 06:49:58",2
2,6,12.201,"2011-11-03 06:49:58",2
2,5,-8.26,"2011-11-03 06:49:58",2
2,1,106.061,"2011-11-03 06:49:58",2
3,6,12.1847,"2011-11-03 06:49:58",3
3,5,-7.99,"2011-11-03 06:49:58",3
3,1,712.121,"2011-11-03 06:49:58",3
3,0,0.992417,"2011-11-03 06:49:58",3
6,2,257.576,"2011-11-03 07:19:42",3
6,3,0.6977,"2011-11-03 07:19:42",3
6,4,0.7137,"2011-11-03 07:19:42",3
4,3,0.6502,"2011-11-03 07:49:56",1
4,4,0.6987,"2011-11-03 07:49:56",1
4,2,106.061,"2011-11-03 07:49:56",1
5,3,0.6562,"2011-11-03 07:49:56",2
5,4,0.6907,"2011-11-03 07:49:56",2
5,2,560.606,"2011-11-03 07:49:56",2
6,2,1166.67,"2011-11-03 07:49:56",3
6,3,0.6967,"2011-11-03 07:49:56",3
6,4,0.7287,"2011-11-03 07:49:56",3
2,0,4.83287,"2011-11-03 07:49:58",2
2,6,12.3015,"2011-11-03 07:49:58",2
2,5,0.48,"2011-11-03 07:49:58",2
2,1,409.091,"2011-11-03 07:49:58",2
3,6,12.3803,"2011-11-03 07:49:58",3
3,5,0.84,"2011-11-03 07:49:58",3
3,1,106.061,"2011-11-03 07:49:58",3
3,0,1.48066,"2011-11-03 07:49:58",3
2,1,409.091,"2011-11-03 08:19:55",2
2,0,4.87728,"2011-11-03 08:19:55",2
2,6,12.3484,"2011-11-03 08:19:55",2
2,5,4.02,"2011-11-03 08:19:55",2
3,6,12.4672,"2011-11-03 08:19:55",3
3,5,4.5,"2011-11-03 08:19:55",3
3,1,409.091,"2011-11-03 08:19:55",3
3,0,1.19082,"2011-11-03 08:19:55",3
4,4,0.6852,"2011-11-03 08:49:57",1
4,3,0.6462,"2011-11-03 08:49:57",1
4,2,106.061,"2011-11-03 08:49:57",1
5,3,0.6687,"2011-11-03 08:49:57",2
5,4,0.6832,"2011-11-03 08:49:57",2
5,2,409.091,"2011-11-03 08:49:57",2
6,4,0.6942,"2011-11-03 08:49:57",3
6,2,106.061,"2011-11-03 08:49:57",3
6,3,0.7052,"2011-11-03 08:49:57",3
2,5,4.98,"2011-11-03 09:19:56",2
2,1,1015.15,"2011-11-03 09:19:56",2
2,0,4.29181,"2011-11-03 09:19:56",2
2,6,12.3484,"2011-11-03 09:19:56",2
3,0,1.12936,"2011-11-03 09:19:56",3
3,6,12.5179,"2011-11-03 09:19:56",3
3,5,5.26,"2011-11-03 09:19:56",3
3,1,257.576,"2011-11-03 09:19:56",3
4,3,0.6502,"2011-11-03 09:49:58",1
4,2,106.061,"2011-11-03 09:49:58",1
4,4,0.6907,"2011-11-03 09:49:58",1
5,3,0.6642,"2011-11-03 09:49:58",2
5,2,106.061,"2011-11-03 09:49:58",2
5,4,0.6797,"2011-11-03 09:49:58",2
6,3,0.6957,"2011-11-03 09:49:58",3
6,4,0.7242,"2011-11-03 09:49:58",3
6,2,106.061,"2011-11-03 09:49:58",3
2,5,4.54,"2011-11-03 10:19:57",2
2,1,7984.85,"2011-11-03 10:19:57",2
2,0,4.99809,"2011-11-03 10:19:57",2
2,6,12.3283,"2011-11-03 10:19:57",2
3,0,1.19391,"2011-11-03 10:19:57",3
3,6,12.5034,"2011-11-03 10:19:57",3
3,5,4.85,"2011-11-03 10:19:57",3
3,1,6318.18,"2011-11-03 10:19:57",3
4,2,14348.5,"2011-11-03 10:49:59",1
4,3,0.6447,"2011-11-03 10:49:59",1
4,4,0.6992,"2011-11-03 10:49:59",1
5,2,16015.2,"2011-11-03 10:49:59",2
5,3,0.6577,"2011-11-03 10:49:59",2
5,4,0.6857,"2011-11-03 10:49:59",2
6,4,0.7027,"2011-11-03 10:49:59",3
6,3,0.7027,"2011-11-03 10:49:59",3
6,2,26621.2,"2011-11-03 10:49:59",3
2,5,8.37,"2011-11-03 11:19:58",2
2,1,212227,"2011-11-03 11:19:58",2
2,0,3.96216,"2011-11-03 11:19:58",2
2,6,13.0985,"2011-11-03 11:19:58",2
3,1,212833,"2011-11-03 11:19:58",3
3,0,-0.090078,"2011-11-03 11:19:58",3
3,6,14.0394,"2011-11-03 11:19:58",3
3,5,10.98,"2011-11-03 11:19:58",3
4,2,123894,"2011-11-03 11:50:00",1
4,3,0.6552,"2011-11-03 11:50:00",1
4,4,0.6962,"2011-11-03 11:50:00",1
5,3,0.6627,"2011-11-03 11:50:00",2
5,4,0.6867,"2011-11-03 11:50:00",2
5,2,135409,"2011-11-03 11:50:00",2
6,3,0.6967,"2011-11-03 11:50:00",3
6,2,127985,"2011-11-03 11:50:00",3
6,4,0.7052,"2011-11-03 11:50:00",3
2,6,13.3731,"2011-11-03 12:19:58",2
2,5,14.16,"2011-11-03 12:19:58",2
2,1,212227,"2011-11-03 12:19:58",2
2,0,3.29568,"2011-11-03 12:19:58",2
3,5,18.74,"2011-11-03 12:19:58",3
3,1,216318,"2011-11-03 12:19:58",3
3,0,-0.727985,"2011-11-03 12:19:58",3
3,6,14.1625,"2011-11-03 12:19:58",3
4,3,0.6532,"2011-11-03 12:50:01",1
4,4,0.6907,"2011-11-03 12:50:01",1
4,2,196924,"2011-11-03 12:50:01",1
5,2,181621,"2011-11-03 12:50:01",2
5,3,0.6662,"2011-11-03 12:50:01",2
5,4,0.6762,"2011-11-03 12:50:01",2
6,2,192227,"2011-11-03 12:50:01",3
6,3,0.6977,"2011-11-03 12:50:01",3
6,4,0.7137,"2011-11-03 12:50:01",3
2,6,13.2927,"2011-11-03 13:19:59",2
2,5,13.38,"2011-11-03 13:19:59",2
2,1,204955,"2011-11-03 13:19:59",2
2,0,3.82796,"2011-11-03 13:19:59",2
3,5,20.16,"2011-11-03 13:19:59",3
3,1,219045,"2011-11-03 13:19:59",3
3,0,-0.88553,"2011-11-03 13:19:59",3
3,6,14.0611,"2011-11-03 13:19:59",3
4,3,0.6517,"2011-11-03 13:50:02",1
4,4,0.6947,"2011-11-03 13:50:02",1
4,2,208742,"2011-11-03 13:50:02",1
5,2,201621,"2011-11-03 13:50:02",2
5,3,0.6582,"2011-11-03 13:50:02",2
5,4,0.6802,"2011-11-03 13:50:02",2
6,3,0.7067,"2011-11-03 13:50:02",3
6,4,0.6802,"2011-11-03 13:50:02",3
6,2,203288,"2011-11-03 13:50:02",3
2,6,13.286,"2011-11-03 14:20:00",2
2,5,20.18,"2011-11-03 14:20:00",2
2,1,219348,"2011-11-03 14:20:00",2
2,0,1.09072,"2011-11-03 14:20:00",2
3,5,19.46,"2011-11-03 14:20:00",3
3,1,221015,"2011-11-03 14:20:00",3
3,0,-0.599202,"2011-11-03 14:20:00",3
3,6,14.0901,"2011-11-03 14:20:00",3
4,2,195712,"2011-11-03 14:50:03",1
4,3,0.6522,"2011-11-03 14:50:03",1
4,4,0.7002,"2011-11-03 14:50:03",1
5,2,196924,"2011-11-03 14:50:03",2
5,3,0.6617,"2011-11-03 14:50:03",2
5,4,0.6757,"2011-11-03 14:50:03",2
6,2,202833,"2011-11-03 14:50:03",3
6,3,0.7007,"2011-11-03 14:50:03",3
6,4,0.7102,"2011-11-03 14:50:03",3
2,0,1.00203,"2011-11-03 15:20:00",2
2,6,13.2458,"2011-11-03 15:20:00",2
2,5,25.22,"2011-11-03 15:20:00",2
2,1,218591,"2011-11-03 15:20:00",2
3,6,14.2495,"2011-11-03 15:20:00",3
3,5,15.09,"2011-11-03 15:20:00",3
3,1,221470,"2011-11-03 15:20:00",3
3,0,0.159483,"2011-11-03 15:20:00",3
4,2,208136,"2011-11-03 15:50:03",1
4,3,0.6477,"2011-11-03 15:50:03",1
4,4,0.6842,"2011-11-03 15:50:03",1
5,4,0.6902,"2011-11-03 15:50:03",2
5,2,203288,"2011-11-03 15:50:03",2
5,3,0.6577,"2011-11-03 15:50:03",2
6,2,210864,"2011-11-03 15:50:03",3
6,3,0.6892,"2011-11-03 15:50:03",3
6,4,0.6912,"2011-11-03 15:50:03",3
2,0,0.304929,"2011-11-03 16:20:01",2
2,6,13.1655,"2011-11-03 16:20:01",2
2,5,27.62,"2011-11-03 16:20:01",2
2,1,218439,"2011-11-03 16:20:01",2
3,6,14.0539,"2011-11-03 16:20:01",3
3,5,21.26,"2011-11-03 16:20:01",3
3,1,219803,"2011-11-03 16:20:01",3
3,0,-0.723719,"2011-11-03 16:20:01",3
4,4,0.6912,"2011-11-03 16:50:04",1
4,2,199955,"2011-11-03 16:50:04",1
4,3,0.6517,"2011-11-03 16:50:04",1
5,3,0.6712,"2011-11-03 16:50:04",2
5,4,0.6822,"2011-11-03 16:50:04",2
5,2,202076,"2011-11-03 16:50:04",2
6,2,206015,"2011-11-03 16:50:04",3
6,3,0.6997,"2011-11-03 16:50:04",3
6,4,0.6857,"2011-11-03 16:50:04",3
2,1,218288,"2011-11-03 17:20:02",2
2,0,0.479586,"2011-11-03 17:20:02",2
2,6,13.1186,"2011-11-03 17:20:02",2
2,5,28.85,"2011-11-03 17:20:02",2
3,6,14.6697,"2011-11-03 17:20:02",3
3,5,23.66,"2011-11-03 17:20:02",3
3,1,222379,"2011-11-03 17:20:02",3
3,0,-1.53913,"2011-11-03 17:20:02",3
4,3,0.6537,"2011-11-03 17:50:04",1
4,4,0.6857,"2011-11-03 17:50:04",1
4,2,191470,"2011-11-03 17:50:04",1
5,4,0.6772,"2011-11-03 17:50:04",2
5,3,0.6602,"2011-11-03 17:50:04",2
5,2,198591,"2011-11-03 17:50:04",2
6,4,0.7072,"2011-11-03 17:50:04",3
